symbol,date,type,value,adjust_factor
002371.SZ,2018-07-03,dividend,0.028000000000000004,1.0
002371.SZ,2019-07-10,dividend,0.052000000000000005,1.0
002371.SZ,2020-06-23,dividend,0.063,1.0
002371.SZ,2021-07-09,dividend,0.10900000000000001,1.0
002371.SZ,2022-07-13,dividend,0.205,1.0
002371.SZ,2023-07-13,dividend,0.445,1.0
002371.SZ,2024-07-04,dividend,0.78,1.0
002371.SZ,2025-07-03,dividend,1.06,1.0
002371.SZ,2025-07-03,split,0.35,0.7407407407407407
002372.SZ,2011-05-13,dividend,0.3,1.0
002372.SZ,2012-04-20,dividend,0.8,1.0
002372.SZ,2013-06-19,dividend,0.8,1.0
002372.SZ,2013-06-19,split,0.3,0.7692307692307692
002372.SZ,2014-05-21,dividend,0.8,1.0
002372.SZ,2014-05-21,split,0.3,0.7692307692307692
002372.SZ,2015-05-27,dividend,0.6,1.0
002372.SZ,2015-05-27,split,0.3,0.7692307692307692
002372.SZ,2016-06-20,dividend,0.6,1.0
002372.SZ,2016-06-20,split,0.3,0.7692307692307692
002372.SZ,2017-04-28,dividend,0.6,1.0
002372.SZ,2017-04-28,split,0.3,0.7692307692307692
002372.SZ,2018-06-07,dividend,0.6,1.0
002372.SZ,2018-06-07,split,0.3,0.7692307692307692
002372.SZ,2019-06-06,dividend,0.6,1.0
002372.SZ,2019-06-06,split,0.2,0.8333333333333334
002372.SZ,2020-05-28,dividend,0.5,1.0
002372.SZ,2021-06-04,dividend,0.5,1.0
002372.SZ,2022-05-19,dividend,0.6,1.0
002372.SZ,2023-05-31,dividend,0.6,1.0
002372.SZ,2024-05-22,dividend,0.8,1.0
002372.SZ,2024-09-26,dividend,0.1,1.0
002372.SZ,2025-05-28,dividend,0.5,1.0
002372.SZ,2025-10-30,dividend,0.1,1.0
002372.SZ,2026-05-08,dividend,0.35,1.0345167652859961
002384.SZ,2010-09-15,dividend,0.2,1.0
002384.SZ,2011-04-22,split,0.2,0.8333333333333334
002384.SZ,2012-06-06,dividend,0.1,1.0
002384.SZ,2012-06-06,split,1.0,0.5
002384.SZ,2014-06-17,dividend,0.02,1.0
002384.SZ,2014-06-17,split,1.0,0.5
002384.SZ,2016-06-30,dividend,0.01,1.0
002384.SZ,2017-10-24,dividend,0.01,1.0
002384.SZ,2018-08-28,dividend,0.05,1.0
002384.SZ,2018-08-28,split,0.5,0.6666666666666666
002384.SZ,2019-08-16,dividend,0.05500000000000001,1.0
002384.SZ,2020-07-01,dividend,0.05,1.0
002384.SZ,2021-07-16,dividend,0.1,1.0
002384.SZ,2022-06-27,dividend,0.20035799999999998,1.0
002384.SZ,2023-07-04,dividend,0.11000000000000001,1.0
002384.SZ,2024-05-30,dividend,0.25,1.0
002384.SZ,2025-05-27,dividend,0.06999999999999999,1.0
002385.SZ,2010-08-10,dividend,0.2,1.0
002385.SZ,2011-05-25,dividend,0.25,1.0
002385.SZ,2012-05-04,dividend,0.3,1.0
002385.SZ,2012-05-04,split,1.0,0.5
002385.SZ,2013-05-28,dividend,0.1798148,1.0
002385.SZ,2013-05-28,split,0.9989711,0.5002573573975132
002385.SZ,2014-05-27,dividend,0.1,1.0
002385.SZ,2015-05-13,dividend,0.1,1.0
002385.SZ,2015-05-13,split,0.5,0.6666666666666666
002385.SZ,2016-05-11,dividend,0.08,1.0
002385.SZ,2016-05-11,split,0.5,0.6666666666666666
002385.SZ,2017-05-12,dividend,0.06,1.0
002385.SZ,2018-05-07,dividend,0.08,1.0
002385.SZ,2019-01-07,dividend,0.072,1.0
002385.SZ,2019-12-24,dividend,0.0606958,1.0
002385.SZ,2020-05-26,dividend,0.22999999999999998,1.0
002385.SZ,2021-05-28,dividend,0.05,1.0
002385.SZ,2023-05-26,dividend,0.05,1.0
002385.SZ,2023-11-22,dividend,0.05,1.0
002385.SZ,2024-12-06,dividend,0.057999999999999996,1.0
002385.SZ,2025-11-18,dividend,0.03,1.0
002402.SZ,2011-06-01,dividend,0.3,1.0
002402.SZ,2011-06-01,split,0.5,0.6666666666666666
002402.SZ,2012-05-29,dividend,0.15,1.0
002402.SZ,2013-05-31,dividend,0.2,1.0
002402.SZ,2014-04-17,dividend,0.3,1.0
002402.SZ,2014-04-17,split,0.5,0.6666666666666666
002402.SZ,2015-05-08,dividend,0.1,1.0
002402.SZ,2015-05-08,split,1.0,0.5
002402.SZ,2016-03-15,dividend,0.1,1.0
002402.SZ,2016-10-11,dividend,0.05,1.0
002402.SZ,2016-10-11,split,1.5,0.4
002402.SZ,2018-05-28,dividend,0.025,1.0
002402.SZ,2019-04-26,dividend,0.04,1.0
002402.SZ,2020-05-14,dividend,0.06,1.0
002402.SZ,2021-03-31,dividend,0.1,1.0
002402.SZ,2022-04-27,dividend,0.1,1.0
002402.SZ,2023-05-04,dividend,0.1,1.0
002402.SZ,2024-05-09,dividend,0.15071079999999998,1.0
002402.SZ,2025-05-26,dividend,0.1,1.0
002402.SZ,2026-05-27,dividend,0.2,1.0065104166666667
002409.SZ,2011-04-27,dividend,0.2,1.0
002409.SZ,2012-05-08,dividend,0.2,1.0
002409.SZ,2012-05-08,split,0.5,0.6666666666666666
002409.SZ,2013-05-09,dividend,0.15,1.0
002409.SZ,2014-04-18,dividend,0.145,1.0
002409.SZ,2015-04-29,dividend,0.10800000000000001,1.0
002409.SZ,2016-05-23,dividend,0.16499999999999998,1.0
002409.SZ,2016-05-23,split,1.0,0.5
002409.SZ,2017-05-16,dividend,0.02,1.0
002409.SZ,2018-05-18,dividend,0.011,1.0
002409.SZ,2019-05-30,dividend,0.09,1.0
002409.SZ,2020-05-28,dividend,0.065,1.0
002409.SZ,2021-05-28,dividend,0.18,1.0
002409.SZ,2022-05-27,dividend,0.21000000000000002,1.0
002409.SZ,2023-05-31,dividend,0.32,1.0
002409.SZ,2024-05-31,dividend,0.36,1.0
002409.SZ,2024-09-27,dividend,0.32,1.0
002409.SZ,2025-05-30,dividend,0.26,1.0
002409.SZ,2025-09-25,dividend,0.32,1.0
002409.SZ,2026-06-01,dividend,0.31,1.0
002415.SZ,2010-07-07,dividend,0.5,1.0
002415.SZ,2011-04-20,dividend,0.6,1.0
002415.SZ,2011-04-20,split,1.0,0.5
002415.SZ,2012-06-13,dividend,0.4,1.0
002415.SZ,2012-06-13,split,1.0,0.5
002415.SZ,2013-07-10,dividend,0.3,1.0
002415.SZ,2013-07-10,split,1.0,0.5
002415.SZ,2014-07-09,dividend,0.25,1.0
002415.SZ,2015-04-14,dividend,0.4,1.0
002415.SZ,2016-05-18,dividend,0.7,1.0
002415.SZ,2016-05-18,split,0.5,0.6666666666666666
002415.SZ,2017-05-16,dividend,0.6,1.0
002415.SZ,2017-05-16,split,0.5,0.6666666666666666
002415.SZ,2018-05-22,dividend,0.5,1.0
002415.SZ,2019-05-24,dividend,0.6,1.0
002415.SZ,2020-05-29,dividend,0.7,1.0
002415.SZ,2021-05-28,dividend,0.8,1.0
002415.SZ,2022-05-26,dividend,0.9,1.0
002415.SZ,2023-05-19,dividend,0.7,1.0
002415.SZ,2024-05-21,dividend,0.9,1.0
002415.SZ,2025-05-20,dividend,0.7,1.0
002415.SZ,2025-10-10,dividend,0.4,1.0
002415.SZ,2026-05-20,dividend,0.75,1.0235849056603774
002422.SZ,2011-04-29,dividend,0.5,1.0
002422.SZ,2011-04-29,split,1.0,0.5
002422.SZ,2012-06-15,dividend,0.25,1.0
002422.SZ,2013-05-21,dividend,0.25,1.0
002422.SZ,2014-07-01,dividend,0.25,1.0
002422.SZ,2014-07-01,split,0.5,0.6666666666666666
002422.SZ,2015-07-22,dividend,0.25,1.0
002422.SZ,2015-07-22,split,1.0,0.5
002422.SZ,2016-06-16,dividend,0.13899999999999998,1.0
002422.SZ,2017-06-20,dividend,0.1392091,1.0
002422.SZ,2018-07-30,dividend,0.2090081,1.0
002422.SZ,2019-06-05,dividend,0.2096,1.0
002422.SZ,2020-05-28,dividend,0.425,1.0
002422.SZ,2021-07-15,dividend,0.31880000000000003,1.0
002422.SZ,2022-05-16,dividend,0.426,1.0
002422.SZ,2023-05-15,dividend,0.616,1.0
002422.SZ,2024-05-29,dividend,0.8,1.0
002422.SZ,2024-10-23,dividend,0.26,1.0
002422.SZ,2025-06-13,dividend,0.503,1.0
002422.SZ,2025-10-21,dividend,0.126,1.0
002422.SZ,2026-05-11,dividend,0.46799999999999997,1.014302304260131
002423.SZ,2011-06-10,dividend,0.063,1.0
002423.SZ,2012-06-15,dividend,0.057999999999999996,1.0
002423.SZ,2013-07-05,dividend,0.03,1.0
002423.SZ,2014-06-12,dividend,0.005,1.0
002423.SZ,2020-07-10,dividend,0.028000000000000004,1.0
002423.SZ,2021-07-09,dividend,0.045,1.0
002423.SZ,2022-07-11,dividend,0.179,1.0
002423.SZ,2023-07-11,dividend,0.078,1.0
002423.SZ,2024-07-11,dividend,0.133,1.0
002423.SZ,2025-07-11,dividend,0.158,1.0
002429.SZ,2011-07-07,dividend,0.3,1.0
002429.SZ,2011-07-07,split,0.5,0.6666666666666666
002429.SZ,2012-05-08,dividend,0.2,1.0
002429.SZ,2013-06-21,dividend,0.2,1.0
002429.SZ,2013-06-21,split,0.5,0.6666666666666666
002429.SZ,2014-06-11,split,0.5,0.6666666666666666
002429.SZ,2015-06-10,dividend,0.026000000000000002,1.0
002429.SZ,2016-05-18,dividend,0.077,1.0
002429.SZ,2017-06-09,dividend,0.025,1.0
002429.SZ,2017-06-09,split,1.5,0.4
002429.SZ,2023-06-14,dividend,0.076,1.0
002429.SZ,2024-06-19,dividend,0.10600000000000001,1.0
002429.SZ,2025-06-11,dividend,0.10700000000000001,1.0
002430.SZ,2011-05-25,dividend,0.2,1.0
002430.SZ,2011-05-25,split,0.5,0.6666666666666666
002430.SZ,2012-05-07,dividend,0.2,1.0
002430.SZ,2012-05-07,split,0.35,0.7407407407407407
002430.SZ,2013-06-25,dividend,0.15,1.0
002430.SZ,2014-06-19,dividend,0.05,1.0
002430.SZ,2015-06-16,dividend,0.02,1.0
002430.SZ,2016-06-24,dividend,0.03,1.0
002430.SZ,2018-06-15,dividend,0.075,1.0
002430.SZ,2019-06-13,dividend,0.18,1.0
002430.SZ,2020-07-14,dividend,0.18,1.0
002430.SZ,2021-06-11,dividend,0.25,1.0
002430.SZ,2022-04-29,dividend,0.6,1.0
002430.SZ,2023-05-08,dividend,0.8,1.0
002430.SZ,2023-09-26,dividend,0.2,1.0
002430.SZ,2024-05-15,dividend,0.8,1.0
002430.SZ,2025-05-15,dividend,0.3,1.0
002430.SZ,2025-10-23,dividend,0.1,1.0
002432.SZ,2011-05-27,dividend,0.2,1.0
002432.SZ,2011-05-27,split,1.0,0.5
002432.SZ,2012-05-23,dividend,0.1,1.0
002432.SZ,2013-05-31,split,0.5,0.6666666666666666
002432.SZ,2015-06-29,dividend,0.02,1.0
002432.SZ,2021-06-03,dividend,0.06,1.0
002432.SZ,2022-06-02,dividend,0.7,1.0
002432.SZ,2023-06-13,dividend,2.5,1.0
002432.SZ,2024-06-04,dividend,0.3,1.0
002432.SZ,2025-06-11,dividend,0.2,1.0
002439.SZ,2011-09-19,split,1.0,0.5
002439.SZ,2012-06-05,dividend,0.1,1.0
002439.SZ,2013-07-05,dividend,0.1,1.0
002439.SZ,2014-05-14,dividend,0.1,1.0
002439.SZ,2014-05-14,split,1.0,0.5
002439.SZ,2015-05-18,dividend,0.05,1.0
002439.SZ,2015-05-18,split,1.0,0.5
002439.SZ,2016-06-28,dividend,0.025,1.0
002439.SZ,2017-06-08,dividend,0.1,1.0
002439.SZ,2018-05-18,dividend,0.05,1.0
002439.SZ,2019-06-06,dividend,0.04,1.0
002439.SZ,2020-06-12,dividend,0.025,1.0
002439.SZ,2021-05-18,dividend,0.051000000000000004,1.0
002439.SZ,2022-07-01,dividend,0.025,1.0
002439.SZ,2023-06-26,dividend,0.2,1.0
002439.SZ,2024-07-02,dividend,0.27,1.0
002444.SZ,2011-04-26,dividend,1.0,1.0
002444.SZ,2011-04-26,split,1.0,0.5
002444.SZ,2013-05-14,dividend,0.25,1.0
002444.SZ,2013-09-13,split,1.0,0.5
002444.SZ,2014-05-21,dividend,0.1,1.0
002444.SZ,2015-06-17,dividend,0.2,1.0
002444.SZ,2016-06-17,dividend,0.1,1.0
002444.SZ,2017-07-03,dividend,0.1,1.0
002444.SZ,2019-12-10,dividend,0.19,1.0
002444.SZ,2023-06-01,dividend,0.16599999999999998,1.0
002444.SZ,2023-12-07,dividend,0.175,1.0
002444.SZ,2024-06-13,dividend,0.1,1.0
002444.SZ,2024-09-27,dividend,0.25,1.0
002444.SZ,2024-12-05,dividend,0.25,1.0
002444.SZ,2025-10-24,dividend,0.25,1.0
002459.SZ,2011-05-24,dividend,0.4,1.0
002459.SZ,2011-05-24,split,0.3,0.7692307692307692
002459.SZ,2021-07-23,dividend,0.2,1.0
002459.SZ,2022-06-17,dividend,0.15,1.0
002459.SZ,2022-06-17,split,0.4,0.7142857142857143
002459.SZ,2023-04-25,dividend,0.24,1.0
002459.SZ,2023-04-25,split,0.4,0.7142857142857143
002459.SZ,2024-05-30,dividend,0.563,1.0
002460.SZ,2011-05-27,dividend,0.4,1.0
002460.SZ,2011-05-27,split,0.5,0.6666666666666666
002460.SZ,2012-05-17,dividend,0.2,1.0
002460.SZ,2013-06-20,dividend,0.2,1.0
002460.SZ,2014-07-04,dividend,0.15,1.0
002460.SZ,2014-07-04,split,1.0,0.5
002460.SZ,2015-06-05,dividend,0.1,1.0
002460.SZ,2016-06-24,dividend,0.15,1.0
002460.SZ,2016-06-24,split,1.0,0.5
002460.SZ,2017-07-07,dividend,0.1,1.0
002460.SZ,2018-05-29,dividend,0.4,1.0
002460.SZ,2018-05-29,split,0.5,0.6666666666666666
002460.SZ,2019-07-26,dividend,0.3,1.0
002460.SZ,2020-07-22,dividend,0.3,1.0
002460.SZ,2021-07-14,dividend,0.3,1.0
002460.SZ,2022-07-04,dividend,0.3,1.0
002460.SZ,2022-07-04,split,0.4,0.7142857142857143
002460.SZ,2023-07-12,dividend,1.0,1.0
002460.SZ,2024-07-24,dividend,0.8,1.0
002460.SZ,2025-07-17,dividend,0.15,1.0
002461.SZ,2011-05-20,dividend,0.05,1.0
002461.SZ,2013-06-14,dividend,0.01,1.0
002461.SZ,2014-06-11,dividend,0.015,1.0
002461.SZ,2015-05-13,dividend,0.03,1.0
002461.SZ,2016-05-30,dividend,0.05,1.0
002461.SZ,2017-05-12,dividend,0.06,1.0
002461.SZ,2018-05-14,dividend,0.1,1.0
002461.SZ,2018-05-14,split,1.0,0.5
002461.SZ,2019-05-15,dividend,0.1,1.0
002461.SZ,2020-05-15,dividend,0.1,1.0
002461.SZ,2021-06-15,dividend,0.11499999999999999,1.0
002461.SZ,2022-06-10,dividend,0.12,1.0
002461.SZ,2023-06-09,dividend,0.12,1.0
002461.SZ,2024-06-07,dividend,0.125,1.0
002461.SZ,2025-06-12,dividend,0.16999999999999998,1.0
002463.SZ,2011-05-20,dividend,0.2,1.0
002463.SZ,2011-05-20,split,0.2,0.8333333333333334
002463.SZ,2012-04-10,dividend,0.1,1.0
002463.SZ,2012-04-10,split,0.4,0.7142857142857143
002463.SZ,2013-04-24,dividend,0.2,1.0
002463.SZ,2013-04-24,split,0.2,0.8333333333333334
002463.SZ,2014-06-27,dividend,0.1,1.0
002463.SZ,2014-06-27,split,0.2,0.8333333333333334
002463.SZ,2017-05-22,dividend,0.05,1.0
002463.SZ,2018-05-10,dividend,0.05,1.0
002463.SZ,2019-05-13,dividend,0.1,1.0
002463.SZ,2020-05-11,dividend,0.2,1.0
002463.SZ,2021-07-16,dividend,0.2,1.0
002463.SZ,2021-07-16,split,0.1,0.9090909090909091
002463.SZ,2022-05-13,dividend,0.15,1.0
002463.SZ,2023-04-26,dividend,0.15,1.0
002463.SZ,2024-05-20,dividend,0.5,1.0
002463.SZ,2025-05-14,dividend,0.5,1.0
002463.SZ,2026-05-08,dividend,0.5,1.0046206450420478
002465.SZ,2011-05-26,dividend,0.6,1.0
002465.SZ,2012-05-04,dividend,0.6,1.0
002465.SZ,2013-05-08,dividend,0.3,1.0
002465.SZ,2013-09-30,split,1.0,0.5
002465.SZ,2014-04-30,dividend,0.1,1.0
002465.SZ,2014-04-30,split,0.5,0.6666666666666666
002465.SZ,2015-05-12,dividend,0.2,1.0
002465.SZ,2015-09-25,split,1.0,0.5
002465.SZ,2016-05-30,dividend,0.15,1.0
002465.SZ,2017-05-25,dividend,0.1,1.0
002465.SZ,2018-05-10,dividend,0.08,1.0
002465.SZ,2019-05-31,dividend,0.12,1.0
002465.SZ,2020-05-29,dividend,0.12,1.0
002465.SZ,2021-05-24,dividend,0.132,1.0
002465.SZ,2022-05-12,dividend,0.15,1.0
002465.SZ,2023-05-11,dividend,0.15,1.0
002465.SZ,2024-05-31,dividend,0.15,1.0
002465.SZ,2025-05-30,dividend,0.06,1.0
002465.SZ,2026-05-21,dividend,0.06,1.0037243947858472
002466.SZ,2011-05-24,dividend,0.1,1.0
002466.SZ,2011-05-24,split,0.5,0.6666666666666666
002466.SZ,2012-05-15,dividend,0.1,1.0
002466.SZ,2013-06-13,dividend,0.1,1.0
002466.SZ,2016-05-27,dividend,0.3,1.0
002466.SZ,2016-05-27,split,2.8,0.2631578947368421
002466.SZ,2017-05-10,dividend,0.18,1.0
002466.SZ,2018-05-07,dividend,0.2,1.0
002466.SZ,2019-06-19,dividend,0.1800102,1.0
002466.SZ,2023-06-30,dividend,3.0,1.0
002466.SZ,2024-06-07,dividend,1.35,1.0
002475.SZ,2011-05-26,dividend,0.3,1.0
002475.SZ,2011-05-26,split,0.5,0.6666666666666666
002475.SZ,2012-06-08,dividend,0.2,1.0
002475.SZ,2012-06-08,split,0.4,0.7142857142857143
002475.SZ,2013-06-21,dividend,0.1,1.0
002475.SZ,2013-06-21,split,0.5,0.6666666666666666
002475.SZ,2014-05-21,dividend,0.06999999999999999,1.0
002475.SZ,2014-05-21,split,0.4,0.7142857142857143
002475.SZ,2015-06-19,dividend,0.08,1.0
002475.SZ,2015-06-19,split,0.5,0.6666666666666666
002475.SZ,2016-06-13,dividend,0.09,1.0
002475.SZ,2016-06-13,split,0.5,0.6666666666666666
002475.SZ,2017-07-06,dividend,0.08,1.0
002475.SZ,2017-07-06,split,0.5,0.6666666666666666
002475.SZ,2018-07-17,dividend,0.06,1.0
002475.SZ,2018-07-17,split,0.3,0.7692307692307692
002475.SZ,2019-07-05,dividend,0.05,1.0
002475.SZ,2019-07-05,split,0.3,0.7692307692307692
002475.SZ,2020-06-17,dividend,0.1199884,1.0
002475.SZ,2020-06-17,split,0.2999711,0.769247870202653
002475.SZ,2021-07-08,dividend,0.1099999,1.0
002475.SZ,2022-07-13,dividend,0.109982,1.0
002475.SZ,2023-06-15,dividend,0.1299661,1.0
002475.SZ,2024-07-11,dividend,0.2989461,1.0
002475.SZ,2025-07-14,dividend,0.1998725,1.0
002475.SZ,2026-02-12,dividend,0.15991470000000002,1.0
002500.SZ,2011-06-10,dividend,0.15,1.0
002500.SZ,2012-06-21,dividend,0.05,1.0
002500.SZ,2013-06-17,dividend,0.05,1.0
002500.SZ,2014-06-05,dividend,0.077,1.0
002500.SZ,2015-07-10,dividend,0.05,1.0
002500.SZ,2016-07-13,dividend,0.2,1.0
002500.SZ,2017-06-12,dividend,0.09,1.0
002500.SZ,2018-06-08,dividend,0.09,1.0
002500.SZ,2019-07-12,dividend,0.05,1.0
002500.SZ,2020-05-29,dividend,0.1,1.0
002500.SZ,2021-06-25,dividend,0.11000000000000001,1.0
002500.SZ,2022-06-29,dividend,0.12,1.0
002500.SZ,2023-06-30,dividend,0.08,1.0
002500.SZ,2024-06-28,dividend,0.09,1.0
002500.SZ,2024-12-27,dividend,0.05,1.0
002500.SZ,2025-06-27,dividend,0.05,1.0
002500.SZ,2025-09-26,dividend,0.05,1.0
002508.SZ,2011-05-13,dividend,0.3,1.0
002508.SZ,2011-05-13,split,0.6,0.625
002508.SZ,2012-04-26,dividend,0.2,1.0
002508.SZ,2013-05-17,dividend,0.3,1.0
002508.SZ,2014-05-16,dividend,0.5,1.0
002508.SZ,2014-05-16,split,0.25,0.8
002508.SZ,2015-05-14,dividend,0.5,1.0
002508.SZ,2015-05-14,split,0.5,0.6666666666666666
002508.SZ,2016-06-02,dividend,0.6,1.0
002508.SZ,2016-06-02,split,0.5,0.6666666666666666
002508.SZ,2017-05-10,dividend,0.5,1.0
002508.SZ,2017-05-10,split,0.3,0.7692307692307692
002508.SZ,2018-05-15,dividend,0.75,1.0
002508.SZ,2019-05-27,dividend,0.8,1.0
002508.SZ,2020-06-01,dividend,0.5,1.0
002508.SZ,2021-05-31,dividend,0.5,1.0
002508.SZ,2022-06-16,dividend,0.5,1.0
002508.SZ,2023-05-30,dividend,0.5,1.0
002508.SZ,2024-05-29,dividend,0.5,1.0
002508.SZ,2024-09-05,dividend,0.5,1.0
002508.SZ,2025-06-04,dividend,0.5,1.0
002508.SZ,2025-09-12,dividend,0.5,1.0
002532.SZ,2011-05-11,dividend,0.1,1.0
002532.SZ,2011-05-11,split,1.0,0.5
002532.SZ,2012-04-18,dividend,0.1,1.0
002532.SZ,2013-05-23,dividend,0.1,1.0
002532.SZ,2014-05-22,dividend,0.1,1.0
002532.SZ,2014-05-22,split,1.0,0.5
002532.SZ,2015-06-02,dividend,0.05,1.0
002532.SZ,2016-05-17,dividend,0.05,1.0
002532.SZ,2017-06-06,dividend,0.05,1.0
002532.SZ,2017-06-06,split,0.6,0.625
002532.SZ,2018-05-09,dividend,0.2,1.0
002532.SZ,2019-05-07,dividend,0.2,1.0
002532.SZ,2021-07-01,dividend,0.2,1.0
002532.SZ,2021-12-22,dividend,0.2,1.0
002532.SZ,2022-06-21,dividend,0.2,1.0
002532.SZ,2023-04-19,dividend,0.2,1.0
002532.SZ,2024-05-22,dividend,0.15,1.0
002532.SZ,2024-11-21,dividend,0.2,1.0
002532.SZ,2025-05-22,dividend,0.2,1.0
002532.SZ,2025-10-30,dividend,0.2,1.0
002532.SZ,2026-02-11,dividend,0.1,1.0
002532.SZ,2026-05-15,dividend,0.25,1.01657824933687
002583.SZ,2012-04-27,dividend,0.06,1.0
002583.SZ,2013-05-29,dividend,0.05,1.0
002583.SZ,2014-05-23,dividend,0.08,1.0
002583.SZ,2014-09-15,split,1.5,0.4
002583.SZ,2015-06-02,dividend,0.02,1.0
002583.SZ,2015-09-30,split,1.2,0.45454545454545453
002583.SZ,2016-05-24,dividend,0.033,1.0
002583.SZ,2017-05-25,dividend,0.034999999999999996,1.0
002583.SZ,2018-07-04,dividend,0.025,1.0
002583.SZ,2019-06-18,dividend,0.034999999999999996,1.0
002583.SZ,2021-05-24,dividend,0.011,1.0
002594.SZ,2014-08-13,dividend,0.05,1.0
002594.SZ,2016-12-13,dividend,0.367,1.0
002594.SZ,2017-08-04,dividend,0.178,1.0
002594.SZ,2018-08-17,dividend,0.141,1.0
002594.SZ,2019-07-26,dividend,0.20400000000000001,1.0
002594.SZ,2020-08-18,dividend,0.06,1.0
002594.SZ,2021-08-06,dividend,0.148,1.0
002594.SZ,2022-07-29,dividend,0.10500000000000001,1.0
002594.SZ,2023-07-28,dividend,1.142,1.0
002594.SZ,2024-07-29,dividend,3.0977722,1.0
002594.SZ,2025-07-29,dividend,3.974,1.0
002594.SZ,2025-07-29,split,2.0,0.3333333333333333
002595.SZ,2012-05-02,dividend,0.6,1.0
002595.SZ,2013-07-12,dividend,0.6,1.0
002595.SZ,2014-05-07,dividend,0.6,1.0
002595.SZ,2014-09-03,split,1.0,0.5
002595.SZ,2015-04-10,dividend,0.5,1.0
002595.SZ,2015-04-10,split,1.0,0.5
002595.SZ,2016-05-11,dividend,0.25,1.0
002595.SZ,2017-05-12,dividend,0.375,1.0
002595.SZ,2018-07-06,dividend,0.375,1.0
002595.SZ,2019-06-19,dividend,0.375,1.0
002595.SZ,2020-10-15,dividend,0.375,1.0
002595.SZ,2021-09-29,dividend,0.375,1.0
002595.SZ,2022-06-30,dividend,0.375,1.0
002595.SZ,2023-06-29,dividend,0.375,1.0
002595.SZ,2024-07-10,dividend,0.625,1.0
002595.SZ,2024-10-23,dividend,0.375,1.0
002595.SZ,2025-07-10,dividend,0.4,1.0
002595.SZ,2026-05-11,dividend,1.0,1.0171791788352518
002595.SZ,2026-05-11,split,0.45,0.6896551724137931
002600.SZ,2012-07-04,dividend,0.1,1.0
002600.SZ,2013-06-24,dividend,0.1,1.0
002600.SZ,2014-06-11,dividend,0.1,1.0
002600.SZ,2015-04-10,dividend,0.1,1.0
002600.SZ,2015-04-10,split,1.0,0.5
002600.SZ,2016-10-19,dividend,0.05,1.0
002600.SZ,2017-07-17,dividend,0.1,1.0
002600.SZ,2017-07-17,split,1.0,0.5
002600.SZ,2020-09-24,dividend,0.2,1.0
002600.SZ,2023-07-07,dividend,0.1155017,1.0
002600.SZ,2023-10-19,dividend,0.03,1.0
002600.SZ,2024-05-30,dividend,0.03,1.0
002600.SZ,2025-05-07,dividend,0.02,1.0
002600.SZ,2025-11-04,dividend,0.02,1.0
002600.SZ,2026-05-19,dividend,0.02,1.0011841326228537
002601.SZ,2012-07-23,dividend,0.7,1.0
002601.SZ,2012-07-23,split,1.0,0.5
002601.SZ,2013-05-22,dividend,0.2,1.0
002601.SZ,2014-05-26,dividend,0.05029209999999999,1.0
002601.SZ,2015-04-24,dividend,0.1,1.0
002601.SZ,2016-04-27,dividend,0.35,1.0
002601.SZ,2016-04-27,split,2.5,0.2857142857142857
002601.SZ,2016-12-08,dividend,0.3,1.0
002601.SZ,2017-05-12,dividend,0.2008466,1.0
002601.SZ,2017-12-07,dividend,0.5,1.0
002601.SZ,2018-05-04,dividend,0.55,1.0
002601.SZ,2018-10-25,dividend,0.6540279,1.0
002601.SZ,2019-06-17,dividend,0.1,1.0
002601.SZ,2019-06-19,dividend,0.6,1.0
002601.SZ,2019-12-13,dividend,0.15,1.0
002601.SZ,2020-06-10,dividend,0.9,1.0
002601.SZ,2020-12-17,dividend,0.11000000000000001,1.0
002601.SZ,2021-05-17,dividend,0.9,1.0
002601.SZ,2021-11-19,dividend,0.25,1.0
002601.SZ,2022-05-16,dividend,1.0,1.0
002601.SZ,2022-11-18,dividend,0.2,1.0
002601.SZ,2023-05-29,dividend,0.6,1.0
002601.SZ,2023-11-08,dividend,0.3,1.0
002601.SZ,2024-05-30,dividend,0.6,1.0
002601.SZ,2024-12-11,dividend,0.3,1.0
002601.SZ,2025-06-11,dividend,0.5,1.0
002601.SZ,2025-12-17,dividend,0.1,1.0
002607.SZ,2012-05-29,dividend,0.3,1.0
002607.SZ,2012-05-29,split,1.0,0.5
002607.SZ,2013-06-19,dividend,0.15,1.0
002607.SZ,2013-06-19,split,0.3,0.7692307692307692
002607.SZ,2014-06-20,dividend,0.05,1.0
002607.SZ,2014-06-20,split,0.2,0.8333333333333334
002607.SZ,2015-05-28,split,0.3,0.7692307692307692
002607.SZ,2017-06-09,dividend,0.05,1.0
002607.SZ,2017-06-09,split,0.8,0.5555555555555556
002607.SZ,2018-07-06,dividend,0.02,1.0
002607.SZ,2019-01-08,dividend,0.39,1.0
002607.SZ,2019-05-13,dividend,0.22999999999999998,1.0
002607.SZ,2020-05-20,dividend,0.24,1.0
002608.SZ,2012-07-04,dividend,0.15,1.0
002608.SZ,2013-07-15,dividend,0.15,1.0
002608.SZ,2013-07-15,split,0.5,0.6666666666666666
002608.SZ,2014-07-14,dividend,0.1,1.0
002608.SZ,2014-07-14,split,0.7,0.5882352941176471
002608.SZ,2021-06-30,dividend,0.2,1.0
002608.SZ,2023-07-13,dividend,0.1,1.0
002608.SZ,2024-07-05,dividend,0.1,1.0
002608.SZ,2025-07-18,dividend,0.1,1.0
